patient_id,first_name,last_name,dob,gender,race,address,city,state,zip,phone,ssn,insurance_id,insurer,blood_type,created_at
137b7b20-9f67-4727-b351-7e459e7b9008,Catherine,Johns,1957-07-03,M,Other,491 Nicholas Branch,New Johnview,GA,64665,(838)375-0827,682-59-2900,INS-uq2577Vx,BlueCross,O-,2025-10-27 22:36:18
7fb32a5b-16e7-4793-bb6c-52d54c5b64e7,Joseph,Taylor,2015-09-10,M,Other,052 William Trail,Reyesside,PA,32101,001-516-908-2717x2173,807-92-3560,INS-ul9920lj,Self-Pay,A+,2026-01-26 16:55:26
1ccc6d07-57e5-44b5-a3c3-70de93ddd4e5,Renee,Lewis,2007-05-30,Unknown,Hispanic,16591 Young Plaza Apt. 325,Jacquelinebury,IL,76208,+1-935-984-4617,225-21-6441,INS-vq4309qK,BlueCross,O+,2024-09-25 17:34:45
08d0557f-9186-4d09-8d85-a45b7e74d50d,Jennifer,Wilson,2013-06-11,F,White,970 Ashley Mill Apt. 205,Lake Rachel,FL,61909,001-287-313-7529x88322,138-47-6507,INS-cc0832qW,Aetna,A+,2025-09-09 06:43:09
d95611b0-85f8-4d11-8739-3e13662d11c8,Catherine,Case,1996-10-20,F,Asian,889 Bailey Fords Suite 852,Lake Amanda,CA,08480,001-303-704-4361x99517,856-21-3442,INS-PK9102kX,BlueCross,A-,2026-03-31 06:44:51
43870102-b47d-4073-b5cf-c72b31376e67,Elizabeth,Davis,1977-08-27,F,White,4830 Rhonda Ports,Gayland,IL,28080,+1-397-919-1260x22132,420-60-2288,INS-hh0191yz,Medicaid,B+,2018-01-14 21:55:34
2e249171-122c-4961-a9ef-c30bacbfd5ed,Robin,Williams,1947-11-19,M,Hispanic,2587 James Road,North Kelly,OH,25725,(365)338-0274x81242,292-03-9149,INS-aK6825Qu,Medicaid,O-,2018-07-21 03:02:47
b48939fd-2d5b-442c-b8e6-f1b31cc17a90,Caitlyn,Bennett,1950-09-09,F,Hispanic,355 Franco Circles,Port Sarahshire,CA,78646,(829)770-1371x243,563-42-8842,INS-nb5642qe,UnitedHealth,AB-,2018-12-01 22:46:27
d6935707-114b-411c-b0fa-109445c7b22c,Donald,Olson,1933-09-30,M,Black,1592 Hall Park,Bruceton,NC,58580,001-716-769-0632x2481,268-21-0125,INS-dh3403bN,Medicaid,B+,2022-06-10 07:16:07
ec2990af-b471-448f-9947-960d5de1fcc0,Sue,Elliott,1985-06-14,Unknown,Black,6491 Ramos Springs Suite 546,East John,TX,14450,(347)360-1080,040-27-0437,INS-Cz6831rW,BlueCross,AB+,2017-10-16 15:49:25
74a5ac4c-741a-4d5c-b98a-29b39913e4f4,Evan,Black,1996-10-22,F,Other,157 Eddie Burgs,West Janetmouth,PA,11568,580.767.1307,082-07-4715,INS-tm5847Zz,Medicaid,B-,2019-03-28 19:56:01
80d3455e-0223-46d8-b93e-6ba9b3ea015b,Jane,Johnson,1945-10-20,M,Hispanic,58857 Warner Ranch Suite 703,New Adamborough,OH,88456,001-339-562-7466x62159,851-18-7783,INS-zA0004Bg,UnitedHealth,AB+,2021-07-18 13:09:07
6c984356-9d69-4fd2-8e35-b0199dd2625a,Courtney,Johnson,1975-03-20,M,White,07977 Robin Camp,Lake Dianashire,TX,31427,+1-381-794-9053,804-23-0693,INS-cZ4998Lt,Medicaid,A+,2024-09-18 04:53:52
081d2949-fa71-442e-932a-369cb0c83a04,Krista,Rice,1984-01-07,M,Black,313 Garza Spur Apt. 669,Curtisfurt,CA,13552,(537)540-7794,851-23-5281,INS-QL6238Ms,Aetna,A+,2026-03-06 07:54:05
0e2990bc-256b-4ec1-b3f2-058d8d147f4e,Rhonda,Forbes,2007-08-17,F,Other,14262 Jason Center Suite 821,South Brianburgh,TX,87107,+1-904-418-1359x98989,115-11-7282,INS-sQ0889Gb,Cigna,A+,2017-06-18 06:57:57
c4d6204b-7cbd-45c9-86dd-6e576f5d7d17,Sarah,Shannon,2004-08-26,F,Hispanic,221 Arroyo Knolls Apt. 978,Samueltown,FL,71161,(900)348-0675,849-24-3096,INS-Mz6914fW,Cigna,A+,2017-09-09 16:46:04
f3dee702-0b41-41d1-8f9a-173c8b2a2a4d,William,Porter,1951-09-27,M,Other,96882 Barber Lock Suite 040,Jeromeville,IL,34402,596-415-6078,500-37-9064,INS-wg8356XD,Cigna,AB-,2026-02-22 22:57:51
452b17c0-6969-494a-9ea9-4c3ed510237a,Elizabeth,Sanders,2019-11-24,Unknown,Other,096 Conley Lane Suite 834,Johnsonmouth,OH,67570,521-870-2851x6225,282-70-8958,INS-YX2089or,Cigna,AB+,2025-05-10 13:33:13
34d95f55-d22b-48d2-b5a8-e405fc86ba45,Amanda,Shaw,1984-09-18,M,Other,2467 Vicki Terrace,Guzmanland,FL,56195,5917141319,678-97-9826,INS-on2361EU,Medicaid,AB+,2023-03-13 11:29:43
c9ea076b-6e19-4941-b6c1-8a1f4a091094,Matthew,Pollard,1930-04-26,F,White,5881 Cook Village,East Michaelview,NC,98867,272-841-9165x0344,412-09-7702,INS-Sq7182MI,UnitedHealth,O+,2026-01-05 11:52:01
a2dfc221-c267-4c6a-a18f-83e1e4ec792a,Crystal,Payne,2004-08-26,Unknown,Hispanic,7821 Miller Groves,Blackville,TX,30185,992-666-4869x89396,519-49-9294,INS-Lq4155uZ,Medicare,O+,2017-02-05 21:09:33
9f4c380b-db0b-4fbe-acb8-52cbd62b49ce,David,Taylor,1945-04-26,Unknown,Asian,75360 Wilson Mountains,South Feliciaton,PA,30263,+1-688-763-6536x218,382-77-0915,INS-bM6700PP,Medicaid,B+,2025-12-31 07:23:02
5cbce591-9928-4b9f-8441-6b4368f831f9,Lindsay,Evans,1971-03-30,F,Hispanic,04664 Reynolds Loop Apt. 564,North Lori,NY,41230,265-877-5809x74533,134-32-6055,INS-Ol4662XA,Self-Pay,B-,2021-12-26 12:32:31
e6094451-a8d7-449c-bfc5-e5547ebdab47,Keith,Rodriguez,2025-08-10,M,Asian,953 Albert Spring Suite 221,East Kelly,NY,59735,(677)346-2591x60112,095-48-8248,INS-da4886WI,Self-Pay,A+,2016-07-07 19:58:59
077ad22f-ced7-4a2c-96c6-ac052ca32f3c,Thomas,Black,1945-01-02,Unknown,Hispanic,7823 Gerald Ranch Suite 704,Taylorchester,PA,34988,(661)521-2038,754-98-7844,INS-SL5365Uy,UnitedHealth,O+,2025-04-26 01:45:41
dd307099-9858-4f5f-8024-f14ec6f6489a,Steven,Bell,1936-10-20,M,Asian,4824 David Point,New Mark,FL,33690,(540)306-4454x752,115-18-3172,INS-NW2748VU,Medicare,A-,2024-08-14 01:57:20
2608830f-cedf-45de-8cdd-0287e73b6d68,Shelby,Quinn,2023-02-06,F,Asian,7633 Newman Springs,South Geoffrey,CA,25618,+1-286-321-7508,622-50-4046,INS-cy0453MY,Cigna,A+,2020-03-01 21:04:24
2b4ba76f-72b9-4982-baec-b6f9023f2394,Jennifer,Shaw,1974-06-28,F,Hispanic,9353 Smith Walks,New Cesarfurt,MI,58243,684.881.6524x4454,055-69-3445,INS-MN8517nC,BlueCross,A-,2025-08-29 11:23:16
958fc3e0-0624-4419-96c2-be167222d144,Alexis,Parks,1944-11-03,M,Other,91287 Sawyer Street Suite 999,Mcneilhaven,NC,67936,001-629-804-5792x71472,239-05-1468,INS-lr9864in,Cigna,O-,2025-09-25 01:04:14
0320543d-1b63-4ec2-9961-acd92151cfcc,Jeremy,Cole,2018-07-18,M,Asian,91218 Johnson Viaduct,New Jason,IL,23098,480.298.3221x01023,017-09-8553,INS-hc6766bG,BlueCross,B-,2025-10-03 12:05:21
ef2ffaa3-44c8-4f3e-992c-d417ec0e8664,Timothy,Hughes,2022-05-12,M,White,143 Reyes Course,Bryanbury,GA,72988,753-619-8074x6823,419-76-5184,INS-UX1003bD,Cigna,B-,2023-02-20 15:11:29
ad0a79f2-d71b-4849-8b75-7ddd2fe4abc8,Adam,Roth,1955-01-30,F,Black,9671 Smith Spurs Apt. 666,Adamsland,NC,02210,+1-865-641-1340x7851,791-80-7692,INS-xX0890JW,Medicare,AB+,2019-07-29 00:50:46
fc3f161b-d6a4-4541-907c-3e4d8af02d0c,Robert,Harris,1988-10-07,F,Hispanic,8999 Moore Rest,Gloverhaven,NC,31182,+1-968-388-9178,373-04-6079,INS-De9625KD,Medicare,AB+,2022-09-04 11:23:02
cfc416ff-6002-4092-889f-0c64b3951f90,Heather,Young,1933-06-09,F,Asian,26578 Omar Hollow,New Melissashire,NC,48806,(917)955-8517,298-91-1479,INS-Ml2746Ye,Self-Pay,O-,2017-11-26 14:47:26
7491c2a5-3721-4b02-af77-01f0dbc7f8f3,Emily,Davenport,2003-12-31,M,Hispanic,1996 Ryan Fall,East Carrie,OH,63091,789-917-0454x21854,854-06-5226,INS-Kj6820ix,Cigna,AB-,2024-09-18 10:44:06
00c5ec1e-1ff1-4a6c-a2ea-1b40954b343a,Jennifer,Smith,1930-04-08,F,Hispanic,63564 Stephen Forest,West Melanie,TX,62105,(382)989-5400,533-84-8466,INS-pf2247iA,Cigna,B+,2017-06-29 23:07:25
e353a01a-68b0-4fd2-9160-8698e5711d6e,Shelly,Daniels,1983-04-08,M,Asian,71058 Christopher Ports Suite 092,Blackwellville,NC,86607,252-461-0537,205-06-0538,INS-uR7169aa,Medicaid,AB+,2024-06-29 04:23:36
c9b36949-78c7-4de2-9b0e-fd3642eeb9ff,Rebecca,Greer,1965-02-26,M,Black,948 Lyons Forks,Port Ashley,OH,61885,(398)493-6529x44716,486-26-5094,INS-cq8131vc,Cigna,O+,2018-11-16 18:40:18
9349c22a-98b5-41e6-b6c4-0aff3f319973,Kim,Beck,1978-02-19,Unknown,Black,21743 Kim Pine Apt. 526,South Michelleside,GA,57572,5676398344,182-41-3734,INS-Id6462vv,Medicare,AB+,2017-03-01 07:44:47
1a3eb113-496d-41ea-946b-dfaf4b85f34d,Lisa,Mcintosh,1990-11-22,F,Hispanic,5795 Miller Locks,East Anne,GA,96076,6902855107,683-77-1667,INS-DX3111Gy,UnitedHealth,AB-,2017-11-15 07:46:46
6095b731-3c27-4c3d-aa0f-399d92ba64e3,Valerie,Smith,2012-01-22,M,Black,7602 Cynthia Lodge Suite 354,Lake Gregorytown,NC,11339,+1-322-775-9500x26015,220-93-3000,INS-ON5947vc,Self-Pay,B+,2023-09-18 13:25:30
508918fb-4c36-4950-97fd-575f452cc968,Bradley,Davenport,1968-09-16,Unknown,White,3279 Sarah Station,Dawnbury,NC,87850,001-610-706-4934x03910,130-05-3515,INS-SW6089se,BlueCross,A-,2017-06-26 23:38:21
1583b20d-1d51-45d5-a87a-3fcd40df5fc2,Kevin,Austin,2004-02-16,Unknown,White,59928 Reed Terrace,West Gina,TX,45126,(205)261-0067,408-74-7021,INS-yT8018CE,Medicaid,B+,2020-09-24 07:43:33
d34cbb99-fe88-4a57-95da-c8cb91505e95,Kimberly,Woodard,1936-04-04,Unknown,Black,423 Ashley Heights Suite 953,North Philipmouth,CA,49912,001-625-450-3250x17365,401-24-4684,INS-lL1784dO,UnitedHealth,A+,2019-06-10 02:06:56
bbe3c19c-cb1d-4242-87d0-fbfb30da4f5c,Stacey,Park,2020-04-14,M,Other,34511 Jo Bypass,Lake Pattychester,GA,89206,5532088684,156-15-1449,INS-Yi6673Na,Medicare,A+,2021-01-19 06:39:28
a1cc4c5d-00f3-4c3c-858e-738cc6a71202,Matthew,Hester,2022-07-31,Unknown,Other,9887 Vincent Wall Apt. 129,Collinsfurt,GA,06586,436.320.2755,262-60-7592,INS-Ch0920fZ,Self-Pay,A+,2022-02-12 15:32:49
8d400530-1fb0-43a0-a40d-e9ca11fb035b,Jeremiah,Walton,1952-04-27,M,Other,36219 Carlos Pine,New Ashleyfort,NC,95238,5597161186,341-71-9022,INS-VD1959SE,Medicaid,A+,2019-02-10 05:16:07
8d0211d1-c7a8-4264-8150-625989bc469b,Hannah,James,2026-01-25,M,Other,053 Nichols Valley,North Amy,IL,49710,+1-428-497-2845x401,740-97-7812,INS-Jn2002Ns,Humana,A+,2025-05-23 04:39:47
9143c1ee-1282-437a-ae8b-24f146d14b4a,Colleen,Roberson,1947-08-10,Unknown,Hispanic,20414 Freeman Harbors,Lake David,NY,98714,211.665.9930x20203,732-90-2446,INS-Fw3227iS,Aetna,A-,2018-01-07 00:30:44
ba93c370-2224-48b0-b471-ec066a3ac91d,Nathan,Lee,1963-06-05,Unknown,Black,165 Richard Locks,North Evelyn,FL,08029,(593)477-7569x198,787-10-0376,INS-RR2916Ve,Cigna,AB+,2024-04-02 00:09:40
6a49d62f-41d4-4d62-81f4-16ceb28d465a,Nicholas,Franklin,1970-11-21,F,Asian,831 Joseph Ville,Carlfurt,PA,51865,(229)713-1670,416-72-6039,INS-yo6670Sz,Aetna,AB-,2018-11-12 01:43:10
eb70b830-d95f-4407-8be3-18f1d304f85d,Ashley,Brock,1941-09-15,F,Hispanic,0494 Turner Camp Suite 663,Cassandraborough,MI,94516,996.550.4962,133-22-6314,INS-sj2611qn,Cigna,B-,2023-04-03 00:05:52
37f537af-3194-4497-9c9b-57648221a7ef,Derrick,Poole,2020-10-29,F,White,854 Craig Passage Apt. 879,Lake Cindychester,TX,19836,+1-434-619-9643x3853,472-24-5991,INS-op0583qm,Aetna,O+,2016-11-07 08:54:44
3e262f5d-6262-42ef-bb3f-1bf3812b8e2f,John,Miller,2024-02-07,F,Hispanic,876 Nathaniel Stravenue Suite 576,Victormouth,NC,53110,001-945-635-3659,403-50-9743,INS-nr8616if,Self-Pay,A+,2019-04-10 21:29:30
9abae1ed-6347-4334-9a9c-fb7b8cefd41b,Justin,Johnson,1976-12-22,Unknown,White,594 Lisa Ferry,Carlsonmouth,NY,49156,001-966-647-2130,140-31-6029,INS-yh9142sd,Aetna,O-,2020-10-06 18:34:48
